url,region,region_url,ask_price,year_of_manufacturing,manufacturer,model,condition,cylinders,fuel,odometer_reading,title_status,transmission,VIN,drive,type,shade,posting_date
https://anchorage.craigslist.org/ctd/d/anchorage-2020-kia-soul-lx-ivt/7307810670.html,anchorage / mat-su,https://anchorage.craigslist.org,18999,2020,kia,soul,,4 cylinders,gas,10035,clean,automatic,KNDJ23AU8L7097462,fwd,wagon,grey,2021-04-16T09:35:28-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-nissan-rogue-sv-awd-4dr/7307801287.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2018,nissan,rogue,,,gas,43812,clean,automatic,KNMAT2MV2JP547549,4wd,SUV,silver,2021-04-16T09:21:47-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-honda-cr-ex-awd/7307791251.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2018,honda,cr-v,,4 cylinders,gas,26210,clean,automatic,2HKRW2H58JH669400,4wd,SUV,white,2021-04-16T09:07:27-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2016-chevrolet-malibu-4dr-sdn/7307791081.html,anchorage / mat-su,https://anchorage.craigslist.org,17995,2016,chevrolet,malibu,,4 cylinders,gas,64201,clean,automatic,1G1ZE5STXGF232327,fwd,sedan,brown,2021-04-16T09:07:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-honda-cr-ex-awd/7307791021.html,anchorage / mat-su,https://anchorage.craigslist.org,27900,2018,honda,cr-v,,4 cylinders,gas,30992,clean,automatic,2HKRW2H80JH614773,4wd,SUV,grey,2021-04-16T09:07:11-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-lexus-rx-350-awd/7307790812.html,anchorage / mat-su,https://anchorage.craigslist.org,32999,2017,lexus,rx 350,,6 cylinders,gas,53353,clean,other,2T2BZMCAXHC132772,4wd,SUV,silver,2021-04-16T09:06:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-silverado-wd/7307790772.html,anchorage / mat-su,https://anchorage.craigslist.org,32996,2015,chevrolet,silverado 1500,,8 cylinders,gas,70149,clean,automatic,3GCUKRECXFG432618,4wd,truck,grey,2021-04-16T09:06:50-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-ford-150-4wd-supercrew/7307787440.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2010,ford,f-150,,8 cylinders,gas,138709,clean,automatic,1FTFW1EV5AFA24232,4wd,truck,red,2021-04-16T09:02:21-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2016-subaru-wrx-sti-4dr-sdn/7307772648.html,anchorage / mat-su,https://anchorage.craigslist.org,33995,2016,subaru,wrx sti,,4 cylinders,gas,57512,clean,other,JF1VA2Z64G9805551,4wd,sedan,silver,2021-04-16T08:41:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-jeep-cherokee-trailhawk/7307772508.html,anchorage / mat-su,https://anchorage.craigslist.org,29499,2020,jeep,cherokee,,6 cylinders,gas,14240,clean,other,1C4PJMBX5LD515277,4wd,SUV,white,2021-04-16T08:40:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-colorado-4wd/7307772427.html,anchorage / mat-su,https://anchorage.craigslist.org,36700,2019,chevrolet,colorado,,6 cylinders,gas,34571,clean,automatic,1GCGTDEN9K1109698,4wd,truck,white,2021-04-16T08:40:49-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-toyota-camry-se-auto/7307772435.html,anchorage / mat-su,https://anchorage.craigslist.org,28995,2018,toyota,camry,,4 cylinders,gas,27936,clean,automatic,4T1B11HK1JU105962,fwd,sedan,silver,2021-04-16T08:40:49-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2016-jeep-wrangler-unlimited/7307772253.html,anchorage / mat-su,https://anchorage.craigslist.org,35953,2016,jeep,wrangler unlimited,,6 cylinders,gas,32668,clean,other,1C4BJWEG5GL138009,4wd,SUV,red,2021-04-16T08:40:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-buick-encore-awd-4dr/7307772199.html,anchorage / mat-su,https://anchorage.craigslist.org,24500,2020,buick,encore,,4 cylinders,gas,12114,clean,other,KL4CJGSB9LB056166,4wd,SUV,white,2021-04-16T08:40:32-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-chrysler-300-series/7307772067.html,anchorage / mat-su,https://anchorage.craigslist.org,27972,2019,chrysler,300-series,,6 cylinders,gas,33198,clean,other,2C3CCAKG5KH631611,4wd,sedan,,2021-04-16T08:40:20-0800
https://anchorage.craigslist.org/cto/d/anchorage-2012-hyundai-elantra/7307753019.html,anchorage / mat-su,https://anchorage.craigslist.org,9500,2012,hyundai,elantra,excellent,,gas,60500,clean,automatic,,,sedan,red,2021-04-16T08:13:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-jeep-patriot-redline/7307749426.html,anchorage / mat-su,https://anchorage.craigslist.org,17988,2016,jeep,patriot,,,gas,35385,clean,automatic,1C4NJPBA4GD793081,fwd,SUV,red,2021-04-16T08:08:30-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-toyota-corolla-nautical/7307748958.html,anchorage / mat-su,https://anchorage.craigslist.org,13900,2013,toyota,corolla,,,gas,99976,clean,automatic,2T1BU4EE4DC931878,fwd,sedan,blue,2021-04-16T08:07:51-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2015-ram-wd-crew-cab-1405/7307747749.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2015,ram,1500,,8 cylinders,gas,71225,clean,automatic,1C6RR7PT4FS528702,4wd,truck,,2021-04-16T08:06:14-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2016-mini-countryman-all4-4dr/7307747589.html,anchorage / mat-su,https://anchorage.craigslist.org,21995,2016,mini,countryman,,4 cylinders,gas,37144,clean,automatic,WMWZC5C5XGWU19979,4wd,sedan,silver,2021-04-16T08:05:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-ford-escape-sel-awd/7307747335.html,anchorage / mat-su,https://anchorage.craigslist.org,26499,2020,ford,escape,,3 cylinders,gas,10,clean,other,1FMCU9H66LUB26953,4wd,SUV,silver,2021-04-16T08:05:37-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-chevrolet-cruze-4dr-sdn/7307747321.html,anchorage / mat-su,https://anchorage.craigslist.org,14599,2017,chevrolet,cruze,,4 cylinders,gas,17130,clean,other,1G1BC5SM8H7109332,fwd,sedan,red,2021-04-16T08:05:35-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-malibu-4dr-sdn/7307747153.html,anchorage / mat-su,https://anchorage.craigslist.org,21944,2019,chevrolet,malibu,,4 cylinders,gas,22086,clean,automatic,1G1ZG5ST2KF211216,fwd,sedan,red,2021-04-16T08:05:21-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-chevrolet-equinox-awd/7307747116.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2020,chevrolet,equinox,,4 cylinders,gas,42850,clean,other,2GNAXUEV0L6104745,4wd,SUV,white,2021-04-16T08:05:18-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-infiniti-qx80-luxe-awd/7307744736.html,anchorage / mat-su,https://anchorage.craigslist.org,46964,2019,infiniti,qx80,,8 cylinders,gas,37017,clean,other,JN8AZ2NE7K9235735,4wd,SUV,brown,2021-04-16T08:01:58-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-chrysler-300-series/7307744524.html,anchorage / mat-su,https://anchorage.craigslist.org,29992,2019,chrysler,300-series,,6 cylinders,gas,28827,clean,other,2C3CCAKG0KH631550,4wd,sedan,black,2021-04-16T08:01:42-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-dodge-charger-gt-awd/7307744309.html,anchorage / mat-su,https://anchorage.craigslist.org,31913,2018,dodge,charger,,6 cylinders,gas,24839,clean,other,2C3CDXJG7JH225846,4wd,sedan,blue,2021-04-16T08:01:27-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2020-ford-expedition-rapid-red/7307743419.html,anchorage / mat-su,https://anchorage.craigslist.org,59988,2020,ford,expedition xlt automatic,,,gas,2306,clean,automatic,1FMJU1JT4LEA06846,4wd,SUV,red,2021-04-16T08:00:18-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-gmc-acadia-white-internet/7307743190.html,anchorage / mat-su,https://anchorage.craigslist.org,30988,2018,gmc,acadia slt automatic,,,gas,39834,clean,automatic,1GKKNWLS1JZ114827,4wd,SUV,white,2021-04-16T08:00:00-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-jeep-cherokee-diamond/7307742204.html,anchorage / mat-su,https://anchorage.craigslist.org,21988,2018,jeep,cherokee latitude plus automatic,,,gas,47285,clean,automatic,1C4PJMLB8JD582357,4wd,SUV,black,2021-04-16T07:58:35-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-hyundai-sonata-silver-low/7307742062.html,anchorage / mat-su,https://anchorage.craigslist.org,14988,2017,hyundai,sonata 2.4l automatic,,,gas,52180,clean,automatic,5NPE24AF4HH569751,fwd,sedan,silver,2021-04-16T07:58:20-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-gmc-acadia-gray-big-savings/7307740519.html,anchorage / mat-su,https://anchorage.craigslist.org,31988,2019,gmc,acadia,,,gas,42746,clean,automatic,1GKKNULS2KZ267089,4wd,SUV,grey,2021-04-16T07:56:00-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2020-ram-1500-red-internet/7307740383.html,anchorage / mat-su,https://anchorage.craigslist.org,44988,2020,ram,1500,,,gas,31878,clean,automatic,1C6SRFFT8LN125264,4wd,pickup,red,2021-04-16T07:55:46-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2020-gmc-sierra-1500-white-good/7307740244.html,anchorage / mat-su,https://anchorage.craigslist.org,58988,2020,gmc,sierra 1500 at4 automatic,,,diesel,33166,clean,automatic,1GTU9EET4LZ236951,4wd,pickup,white,2021-04-16T07:55:33-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-toyota-camry-blue-special/7307739893.html,anchorage / mat-su,https://anchorage.craigslist.org,26988,2019,toyota,camry xse automatic,,,gas,33346,clean,automatic,4T1B61HK1KU207054,fwd,sedan,blue,2021-04-16T07:55:00-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2019-nissan-titan-white-huge/7307739581.html,anchorage / mat-su,https://anchorage.craigslist.org,45988,2019,nissan,titan,,,gas,14038,clean,automatic,1N6AA1E55KN504879,4wd,pickup,white,2021-04-16T07:54:33-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-ford-150-ruby-red-metallic/7307739422.html,anchorage / mat-su,https://anchorage.craigslist.org,47988,2017,ford,f-150,,,gas,38360,clean,automatic,1FTEW1EG6HFA47588,4wd,pickup,red,2021-04-16T07:54:19-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2018-ford-150-blue-great/7307739086.html,anchorage / mat-su,https://anchorage.craigslist.org,56988,2018,ford,f-150,,,gas,16618,clean,automatic,1FTEW1EG8JFA63460,4wd,pickup,blue,2021-04-16T07:53:49-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2017-dodge-charger-go-mango/7307738652.html,anchorage / mat-su,https://anchorage.craigslist.org,25988,2017,dodge,charger sxt automatic,,,gas,34250,clean,automatic,2C3CDXJG1HH505580,4wd,sedan,,2021-04-16T07:53:07-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-subaru-crosstrek-red/7307728285.html,anchorage / mat-su,https://anchorage.craigslist.org,24988,2017,subaru,crosstrek,,,other,32957,clean,automatic,JF2GPABC3H8206354,4wd,hatchback,red,2021-04-16T07:37:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-chevrolet-malibu-maroon/7307728109.html,anchorage / mat-su,https://anchorage.craigslist.org,21988,2016,chevrolet,malibu premier automatic,,,gas,33966,clean,automatic,1G1ZH5SX8GF174504,fwd,sedan,red,2021-04-16T07:37:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-subaru-impreza-blue-huge/7307728463.html,anchorage / mat-su,https://anchorage.craigslist.org,23988,2017,subaru,impreza,,,other,40059,clean,automatic,4S3GTAT6XH3732710,4wd,wagon,blue,2021-04-16T07:37:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-ford-edge-desert-gold/7307727960.html,anchorage / mat-su,https://anchorage.craigslist.org,34988,2020,ford,edge sel automatic,,,gas,2490,clean,automatic,2FMPK4J90LBA28442,4wd,SUV,brown,2021-04-16T07:37:12-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-mini-hardtop-door-pepper/7307728076.html,anchorage / mat-su,https://anchorage.craigslist.org,21988,2018,mini,hardtop 2 door cooper automatic,,,gas,29460,clean,automatic,WMWXP5C56J2G62069,fwd,hatchback,white,2021-04-16T07:37:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-nissan-rogue-magnetic/7307727052.html,anchorage / mat-su,https://anchorage.craigslist.org,33988,2020,nissan,rogue sl automatic,,,gas,5668,clean,automatic,KNMAT2MV3LP506379,4wd,SUV,black,2021-04-16T07:35:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-audi-q3-cortina-white/7307727197.html,anchorage / mat-su,https://anchorage.craigslist.org,29988,2017,audi,q3 prestige automatic,,,gas,49430,clean,automatic,WA1GCCFS9HR000421,4wd,SUV,white,2021-04-16T07:36:01-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-toyota-sienna-silver-sky/7307726715.html,anchorage / mat-su,https://anchorage.craigslist.org,29988,2016,toyota,sienna xle automatic,,,gas,61396,clean,automatic,5TDYK3DC6GS742963,fwd,mini-van,silver,2021-04-16T07:35:17-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-toyota-tacoma-4wd-cement/7307727020.html,anchorage / mat-su,https://anchorage.craigslist.org,44988,2020,toyota,tacoma 4wd,,,gas,20534,clean,automatic,3TMCZ5AN1LM288607,4wd,pickup,grey,2021-04-16T07:35:44-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ford-fusion-magnetic/7307726673.html,anchorage / mat-su,https://anchorage.craigslist.org,14988,2017,ford,fusion hybrid se automatic,,,hybrid,108947,clean,automatic,3FA6P0LU8HR182486,fwd,sedan,,2021-04-16T07:35:14-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-nissan-sentra-white-call/7307726534.html,anchorage / mat-su,https://anchorage.craigslist.org,15988,2016,nissan,sentra,,,gas,20371,clean,automatic,3N1AB7AP9GY262265,fwd,sedan,white,2021-04-16T07:35:00-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-subaru-legacy-twilight/7307726399.html,anchorage / mat-su,https://anchorage.craigslist.org,22988,2015,subaru,legacy,,,gas,46542,clean,automatic,4S3BNAN65F3022919,4wd,wagon,blue,2021-04-16T07:34:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-hyundai-tucson-silver/7307725618.html,anchorage / mat-su,https://anchorage.craigslist.org,27988,2018,hyundai,tucson,,,gas,11561,clean,automatic,KM8J3CA25JU806208,4wd,SUV,silver,2021-04-16T07:33:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-toyota-prius-midnight/7307725475.html,anchorage / mat-su,https://anchorage.craigslist.org,19988,2017,toyota,prius two automatic,,,hybrid,56572,clean,automatic,JTDKBRFU7H3049255,fwd,hatchback,black,2021-04-16T07:33:22-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-ford-150-shadow-black/7307725163.html,anchorage / mat-su,https://anchorage.craigslist.org,37988,2016,ford,f-150 xlt automatic,,,gas,50701,clean,automatic,1FTEW1EF3GFA10777,4wd,pickup,black,2021-04-16T07:32:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-toyota-corolla-falcon/7307725000.html,anchorage / mat-su,https://anchorage.craigslist.org,19988,2018,toyota,corolla le automatic,,,gas,40376,clean,automatic,2T1BURHE0JC084801,fwd,sedan,grey,2021-04-16T07:32:38-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-toyota-4runner-super/7307724818.html,anchorage / mat-su,https://anchorage.craigslist.org,46988,2019,toyota,4runner,,,gas,24539,clean,automatic,JTEBU5JR2K5688706,4wd,SUV,white,2021-04-16T07:32:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-subaru-impreza-ice/7307724683.html,anchorage / mat-su,https://anchorage.craigslist.org,22988,2018,subaru,impreza,,,gas,31921,clean,automatic,4S3GTAK6XJ3700007,4wd,wagon,silver,2021-04-16T07:32:10-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-toyota-highlander/7307723551.html,anchorage / mat-su,https://anchorage.craigslist.org,21988,2012,toyota,highlander limited automatic,,,gas,125015,clean,automatic,5TDDK3EH4CS095241,4wd,SUV,green,2021-04-16T07:30:28-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-chevrolet-silverado-1500/7307723211.html,anchorage / mat-su,https://anchorage.craigslist.org,49988,2018,chevrolet,silverado 1500 ltz automatic,,,gas,14451,clean,automatic,3GCUKSEC8JG605620,4wd,pickup,black,2021-04-16T07:29:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ford-escape-magnetic/7307722784.html,anchorage / mat-su,https://anchorage.craigslist.org,19988,2017,ford,escape se automatic,,,gas,26271,clean,automatic,1FMCU0GD6HUD91441,fwd,SUV,silver,2021-04-16T07:29:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-toyota-prius-hypersonic/7307722645.html,anchorage / mat-su,https://anchorage.craigslist.org,22588,2018,toyota,prius two automatic,,,hybrid,33661,clean,automatic,JTDKBRFU6J3068367,fwd,hatchback,red,2021-04-16T07:29:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-dodge-charger-pitch/7307722484.html,anchorage / mat-su,https://anchorage.craigslist.org,29988,2019,dodge,charger sxt automatic,,,gas,28404,clean,automatic,2C3CDXJG2KH616968,4wd,sedan,black,2021-04-16T07:28:48-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-toyota-tacoma-inferno/7307722350.html,anchorage / mat-su,https://anchorage.craigslist.org,40988,2018,toyota,tacoma trd sport automatic,,,gas,35103,clean,automatic,3TMCZ5ANXJM146074,4wd,pickup,red,2021-04-16T07:28:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-jeep-grand-cherokee/7307722167.html,anchorage / mat-su,https://anchorage.craigslist.org,34988,2019,jeep,grand cherokee limited automatic,,,gas,27506,clean,automatic,1C4RJFBG4KC705967,4wd,SUV,silver,2021-04-16T07:28:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-lexus-is-caviar-great/7307722019.html,anchorage / mat-su,https://anchorage.craigslist.org,48588,2020,lexus,is is 350 f sport automatic,,,gas,1234,clean,automatic,JTHGZ1E2XL5018144,4wd,sedan,,2021-04-16T07:28:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-jeep-grand-cherokee/7307721848.html,anchorage / mat-su,https://anchorage.craigslist.org,20988,2013,jeep,grand cherokee limited automatic,,,gas,90316,clean,automatic,1C4RJFBT2DC600277,4wd,SUV,white,2021-04-16T07:27:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-jeep-compass-laser-blue/7307721566.html,anchorage / mat-su,https://anchorage.craigslist.org,27988,2018,jeep,compass trailhawk automatic,,,gas,31697,clean,automatic,3C4NJDDB5JT143603,4wd,SUV,blue,2021-04-16T07:27:23-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-volkswagen-jetta-white/7307720743.html,anchorage / mat-su,https://anchorage.craigslist.org,19988,2019,volkswagen,jetta s automatic,,,gas,13338,clean,automatic,3VWCB7BU7KM173625,fwd,sedan,white,2021-04-16T07:26:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-jeep-patriot-true-blue/7307720595.html,anchorage / mat-su,https://anchorage.craigslist.org,16788,2017,jeep,patriot sport manual,,,gas,46752,clean,manual,1C4NJRBB1HD210729,4wd,SUV,blue,2021-04-16T07:25:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-toyota-corolla-im/7307720198.html,anchorage / mat-su,https://anchorage.craigslist.org,19988,2017,toyota,corolla im automatic,,,gas,23216,clean,automatic,JTNKARJE6HJ550650,fwd,hatchback,blue,2021-04-16T07:25:12-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-toyota-corolla-classic/7307720450.html,anchorage / mat-su,https://anchorage.craigslist.org,24988,2020,toyota,corolla se automatic,,,gas,12485,clean,automatic,JTDS4RCE1LJ022807,fwd,sedan,silver,2021-04-16T07:25:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-ram-1500-maximum-steel/7307719889.html,anchorage / mat-su,https://anchorage.craigslist.org,36988,2018,ram,1500 slt automatic,,,gas,31936,clean,automatic,1C6RR7LT3JS294065,4wd,SUV,silver,2021-04-16T07:24:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-lexus-is-ultra-white-buy/7307719726.html,anchorage / mat-su,https://anchorage.craigslist.org,40988,2018,lexus,is is 350 f sport automatic,,,gas,13173,clean,automatic,JTHCZ1D22J5015431,4wd,SUV,white,2021-04-16T07:24:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-lexus-rx-atomic-silver/7307719554.html,anchorage / mat-su,https://anchorage.craigslist.org,47988,2020,lexus,rx rx 350 automatic,,,gas,3663,clean,automatic,2T2HZMDA9LC243685,4wd,SUV,silver,2021-04-16T07:24:12-0800
